examOrdinal,questionKey,questionTag,maxScore,cognitiveLevel,difficulty,knowledgeCode,knowledgeTitle,chapterCode,inFramework,outsideTopic,outsideTitle,confidence,reviewFlags,contentPreview
101,I-5,TN4,0.25,NB,1,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.96,,Cho hàm số $f(x)$ liên tục trên đoạn $[-1;5]$ và có bảng biến thiên như hình vẽ. Gọi $M$ và $m$ là lượt là giá trị lớn nhất và giá trị nhỏ nhất của hàm số đã cho trên $[-1;5]$. Gi...
101,I-6,TN4,0.25,NB,1,C5.B15.1,"Phương trình đường thẳng (tham số, chính tắc)",C5,true,,,0.807,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ trục tọa độ Oxyz, cho đường thẳng d : $ \frac{x-3}{2} = \frac{4-y}{5} = \frac{z+1}{3} $. Vécto nào dưới đây là một vécto chỉ phương của d ?"
101,I-7,TN4,0.25,NB,1,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho cấp số nhân $ (u_n) $ có $ u_1 = -2 $ và công bội $ q = 3 $. Số hàng $ u_2 $ là
101,I-8,TN4,0.25,NB,1,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho hình chóp S.ABCD có cạnh bên SA vương góc với mặt phẳng đáy (ABCD). Hình chiếu của đường thẳng SC trên mặt phẳng (ABCD) là đường thẳng
101,I-9,TN4,0.25,NB,1,,,,false,OUT.TO_HOP_XAC_SUAT_CO_BAN,To hop / xac suat co ban,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Tại một hội thảo quốc tế có 50 nhà khoa học, trong đó có 31 người thành thạo tiếng Anh, 21 người thành thạo tiếng Pháp và 5 người thành thạo cả tiếng Anh và tiếng Pháp. Chọn ngẫu ..."
101,I-10,TN4,0.25,NB,1,C5.B17.1,Phương trình mặt cầu,C5,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ trục tọa độ Oxyz, phương trình nào dưới đây là phương trình của một mặt cầu?"
101,I-11,TN4,0.25,NB,1,C2.B7.2,"Toạ độ của điểm, toạ độ của vectơ",C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ trục tọa độ Oxyz, cho hai vectơ $ \vec{a} = (5;3;-2) $ và $ \vec{b} = 2\vec{i} + 3\vec{k} - \vec{j} $. Tìm tọa độ của vectơ $ \vec{u} = 2\vec{a} + 3\vec{b}..."
101,I-12,TN4,0.25,NB,1,C1.B1.2,"Cực trị: khái niệm, cách tìm cực trị",C1,true,,,0.84,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hàm số y = f(x) liên tục trên Ủ và có bảng xét dấu của đạo hàm như sau: Số điểm cực đại của hàm số đã cho là
101,II-1,DS,1,VD,3,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,QUESTION_TF_a_NEEDS_REVIEW;QUESTION_TF_b_NEEDS_REVIEW;QUESTION_TF_c_NEEDS_REVIEW;QUESTION_TF_d_NEEDS_REVIEW;OUT_OF_FRAME,"Trong một nghiên cứu một nhóm học sinh được cho xem cùng một danh sách các loại động vật Sau đó cứ mỗi tháng, các em sẽ được kiểm tra lại để xem còn nhớ bao nhiêu phần trăm số loà..."
101,II-2,DS,1,VD,3,C5.B14.5,Khoảng cách từ một điểm đến một mặt phẳng,C5,true,,,0.825,QUESTION_TF_a_NEEDS_REVIEW;QUESTION_TF_b_NEEDS_REVIEW;QUESTION_TF_c_NEEDS_REVIEW;QUESTION_TF_d_NEEDS_REVIEW,"Trong không gian với hệ trục tọa độ Oxyz, cho từ diện ABCD với A(1;2,-1), B(2;0;1), C(0;1;2), D(1;1;1)."
101,II-3,DS,1,VD,3,,,,false,OUT.THONG_KE_KHAC,Thong ke ngoai khung phan tan,0.63,OUT_OF_FRAME,Độ tuổi của người đi xem một bộ phim mới tại một rạp chiếu phim được ghi lại trong bảng số liệu ghép nhóm sau: <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td...
101,II-4,DS,1,VDC,4,C1.B5.1,Tốc độ thay đổi của một đại lượng,C1,true,,,0.96,,"Một bồn chứa hình trụ có diện tích đáy $S=100\mathrm{m}^2$ đang chứa $1000\mathrm{m}^3$ hóa chất lỏng. Do sự cố, hóa chất bị rò ri ra ngoài qua một lỗ hỏng ở đáy. Đồng thời, do nh..."
101,III-1,TLN,0.5,VDC,4,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,OUT_OF_FRAME,"Một công ty xây dựng cần xếp các ống thép hình trụ thành một chồng trong kho. Hàng dưới cùng có 50 ống, hàng thứ hai có 49 ống, hàng thứ ba có 48 ống,... Cứ như thế, mỗi hàng phía..."
101,III-2,TLN,0.5,VDC,4,C6.B19.1,Công thức xác suất toàn phần,C6,true,,,0.712,,"Trước thêm trận bóng đá giữa đội tuyển A và đội tuyển B, một đại truyền hình thực hiện phong vấn ngẫu nhiên một lượng người hâm mộ, với 20% số người được phong vấn đang mặc áo thi..."
101,III-3,TLN,0.5,VDC,4,CD2.B4.2,Tối ưu trong kinh tế,CD2,true,,,0.68,,Một doanh nghiệp sản xuất linh kiện công nghệ cao đang giữ vị thế độc quyền trên thị trường và luôn bán hết số sản phẩm sản xuất ra. Với x 1 là số lượng sản phẩm sản xuất ra (0 < ...
101,III-4,TLN,0.5,VD,3,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,,"Trong không gian với hệ trục tọa độ Oxyz, hai thanh dầm của một mái nhà được biểu diễn bởi hai đường thẳng lần lượt có phương trình $ d_1:\begin{cases}x=1\\y=1-2t_1,t_1\in\mathbb{..."
101,III-5,TLN,0.5,VDC,4,C5.B15.3,Vị trí tương đối giữa hai đường thẳng,C5,true,,,0.794,,Một công ty sản xuất kẹo thạch muốn thiết kế một loại vỏ nhựa có dạng hình tròn xoay. Hình này được tạo thành khi quay hình phẳng (H) giới hạn bởi đường parabol (P): $ y = x^2 $ v...
101,III-6,TLN,0.5,VDC,4,,,,false,OUT.THONG_KE_KHAC,Thong ke ngoai khung phan tan,0.63,QUESTION_SHORT_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Trong y học, máy tán sỏi ngoài cơ thể (Lithotripter) hoạt động dựa trên tính chất quang học của đường elip. Thiết bị này có một mặt phản xạ có mặt cắt là một nửa đường elip. Khi h..."
102,I-1,TN4,0.25,NB,1,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,OUT_OF_FRAME,"Cho hình chóp S.ABCD có đáy ABCD là hình chữ nhật, đường thẳng SA vương góc với mặt phẳng ABCD. Đường thẳng BC vương góc với mặt phẳng nào dưới đây?"
102,I-2,TN4,0.25,NB,1,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ tọa độ Oxyz, cho đường thẳng Δ có phương trình $ \frac{x-1}{2} = \frac{y+2}{-1} = \frac{z-4}{3} $. Một vector chỉ phương của Δ có tọa độ"
102,I-3,TN4,0.25,NB,1,C1.B1.2,"Cực trị: khái niệm, cách tìm cực trị",C1,true,,,0.96,,Cho hàm số y = f x = $ \frac{mx^2 + nx + p}{ax + r} $ có bảng biến thiên như hình vẽ. Giá trị cực đại của hàm số đã cho bằng
102,I-4,TN4,0.25,NB,1,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho cấp số công $ (u_n) $ có $ u_2 = u_1 + 5 $. Công sai d ủ của cấp số công đã cho là
102,I-5,TN4,0.25,NB,1,C1.B1.1,"Tính đơn điệu (đồng biến, nghịch biến); xét dấu đạo hàm; bảng biến thiên",C1,true,,,0.96,,Cho hàm số bậc ba y = f x có đồ thị như hình vẽ. Hàm số đã cho đồng biến trên khoảng nào sau đây?
102,I-6,TN4,0.25,NB,1,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Tập hợp nghiệm của bất phương trình $ \log_{0,2} x > -1 $ là"
102,I-7,TN4,0.25,NB,1,C4.B11.1,Khái niệm nguyên hàm,C4,true,,,0.908,QUESTION_MC_ANSWER_NEEDS_REVIEW,Họ nguyên hàm của hàm số $ f(x) = 3\sin x $ trên $ -\infty; +\infty $ là
102,I-8,TN4,0.25,NB,1,C1.B3.1,Tiệm cận ngang,C1,true,,,0.68,,Tiêm cận ngang của đồ thị hàm số $y = \frac{2x - 3}{x + 1}$ là đường thẳng có phương trình
102,I-9,TN4,0.25,NB,1,C4.B12.1,Khái niệm tích phân,C4,true,,,0.89,QUESTION_MC_ANSWER_NEEDS_REVIEW,Biết $F_x = \frac{1}{x}$ là một nguyên hàm của hàm số $f_x$ trên $0; +∞$. Giá trị của $\int_{1}^{2}[f_x + x] \mathrm{d}x$ bằng
102,I-10,TN4,0.25,NB,1,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hình hộp ABCD.A'B'C'D' Vector $ \overrightarrow{AB} + \overrightarrow{AD} + \overrightarrow{AA'} $ bằng vector nào dưới đây?
102,I-11,TN4,0.25,NB,1,,,,false,OUT.THONG_KE_KHAC,Thong ke ngoai khung phan tan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Xét mẫu số liệu cho bối bảng ghép nhóm sau đây: <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='text-align: center; word-wrap: break-word;'>Nhóm</td><t...
102,I-12,TN4,0.25,NB,1,C5.B14.4,Điều kiện hai mặt phẳng vuông góc / song song,C5,true,,,0.798,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian Oxyz, cho điểm M 1;2;3 và mặt phẳng P : x - 3y + 4z + 5 = 0. Mặt phẳng Q đi qua M và song song với P có phương trình là"
102,II-1,DS,1,VD,3,C5.B17.1,Phương trình mặt cầu,C5,true,,,0.96,,"Trong không gian Oxyz, cho hai điểm $ A(2;4;1) $, $ B(-2;2;-3) $ và mặt phẳng $ (P):x+y+z-3=0 $."
102,II-2,DS,1,VDC,4,C4.B11.3,"Nguyên hàm của một số hàm thường gặp (luỹ thừa, lượng giác, mũ–log)",C4,true,,,0.712,,"Trong một bề xử lý nước thải, số lượng vi khuẩn gây hại tại thời điểm tư được kí hiệu bằng $N(t)$ (đơn vị: con). Người ta nhận thấy rằng trong giai đoạn đầu (khi môi trường chưa b..."
102,II-3,DS,1,VD,3,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.68,,Cho hàm số $y = f(x) = \frac{3x + 2}{x - 1}$ có đồ thị là $(C)$ và hai điểm $A(-4; 2)$; $B(2; 8)$.
102,II-4,DS,1,VD,3,C6.B18.1,Khái niệm xác suất có điều kiện,C6,true,,,0.899,QUESTION_TF_b_NEEDS_REVIEW,"Một hộp có chứa 9 quả bóng màu xanh và 16 quả bóng màu màu đỏ (các quả bóng có cùng hình dạng, kích thước và khối lượng). Bạn Nguyệt lấy ngẫu nhiên một quả bóng từ hộp đó (không t..."
102,III-1,TLN,0.5,VD,3,C5.B14.2,Phương trình tổng quát của mặt phẳng,C5,true,,,0.744,,"Hai cột điện AC, BD có cùng chiều cao được dựng vuông góc với mặt đất và cách nhau 100 mét (AB = CD = 100 mét). Một dây điện được treo từ đầu A cột này đến đầu B cột kia (tham khả..."
102,III-2,TLN,0.5,VD,3,C5.B17.1,Phương trình mặt cầu,C5,true,,,0.798,,"Cho hình vuông ABCD tâm O. Gọi M, N, P, Q lần lượt là trung điểm của các đoạn AB, BC, CD và DA. Các cung QM, MN, NP, PQ lần lượt là các cung tròn của các đường tròn tâm A, B, C, D..."
102,III-3,TLN,0.5,VDC,4,C2.B8.1,"Toạ độ phép cộng, trừ, nhân với một số",C2,true,,,0.68,,"Khi đặt trong mặt phẳng toạ độ Oxy với trục Ox nằm ngang trên mặt đất, trục Oy hướng thẳng lên trên (tham khảo hình vẽ), đơn vị trong hệ trục là 1 kilômét thì đường đi của một kin..."
102,III-4,TLN,0.5,VD,3,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,OUT_OF_FRAME,"Cho hình chóp S.ABCD có đáy ABCD là hình chữ nhất với AB=1, AD= $ \sqrt{3} $, cạnh SA vuông góc với mặt phẳng đáy (ABCD). Biết khoảng cách từ C đến mặt phẳng (SBD) bằng $ \frac{\s..."
102,III-5,TLN,0.5,VD,3,C6.B18.1,Khái niệm xác suất có điều kiện,C6,true,,,0.68,QUESTION_SHORT_ANSWER_NEEDS_REVIEW,"Chọn ngẫu nhiên cặp số bất kì (x; y) thỏa mãn x, y thuộc tập hợp $ \left\{2026;2026^{2};2026^{3};...;2026^{24};2026^{25}}\right\} $. Xét biến có $ A: \log_{x} y $ có giá trị là mộ..."
102,III-6,TLN,0.5,VDC,4,C5.B14.5,Khoảng cách từ một điểm đến một mặt phẳng,C5,true,,,0.857,,"Trong không gian Oxyz, cho mặt phẳng $P:y-2=0$, đường thẳng $d:\begin{cases}x=2\\y=4-t\text{ và hai}\\z=2\end{cases}$ điểm $A-2;-6;22$, $B\ 1;0;16$. Hai điểm $M$, $N$ thuộc mặt ph..."
103,I-1,TN4,0.25,NB,1,C2.B7.2,"Toạ độ của điểm, toạ độ của vectơ",C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ tọa độ Oxyz, cho $ \vec{a} = 2\vec{i} + 3\vec{j} - \vec{k} $. Tọa độ của vector $ \vec{a} $ là:"
103,I-2,TN4,0.25,NB,1,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Với $a, $b$ là các số thực dương tùy ý và $a \neq 1$ thì $\log_{a^3} b$ bằng"
103,I-3,TN4,0.25,NB,1,C5.B17.1,Phương trình mặt cầu,C5,true,,,0.825,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ tọa độ Oxyz, mặt cầu (S): $ x^2 + y^2 + z^2 - 6x + 2y + 10z - 1 = 0 $ có bán kính bằng"
103,I-4,TN4,0.25,NB,1,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,OUT_OF_FRAME,Cho cấp số công (u_n) có $ u_1 = 3 $ và công sai $ d = -2 $. Giá trị của $ u_8 $ bằng:
103,I-5,TN4,0.25,NB,1,C3.B10.1,Phương sai và độ lệch chuẩn,C3,true,,,0.68,,Bảng dưới đây thống kê cụ li ném ta của một vận động viên <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='text-align: center; word-wrap: break-word;'>C...
103,I-6,TN4,0.25,NB,1,C2.B7.2,"Toạ độ của điểm, toạ độ của vectơ",C2,true,,,0.68,,"Trong không gian với hệ tọa độ Oxyz, cho đường thẳng d: $ \frac{x-1}{3} = \frac{y+2}{-2} = \frac{z-3}{1} $. Vécto nào sau đây là một vécto chỉ phương của đường thẳng d?"
103,I-7,TN4,0.25,NB,1,C1.B1.1,"Tính đơn điệu (đồng biến, nghịch biến); xét dấu đạo hàm; bảng biến thiên",C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hàm số $f(x)$ có bảng biến thiên như sau Hàm số nghịch biến trên khoảng nào dưới đây?
103,I-8,TN4,0.25,NB,1,C2.B7.2,"Toạ độ của điểm, toạ độ của vectơ",C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ tọa độ Oxyz, điểm nào dưới đây thuộc mặt phẳng (P): 3x - y + 2z + 1 = 0."
103,I-9,TN4,0.25,NB,1,,,,false,OUT.LUONG_GIAC,Luong giac ngoai nguyen ham/tich phan,0.63,OUT_OF_FRAME,Tập xác định của hàm số $y = \tan x$ là
103,I-10,TN4,0.25,NB,1,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,OUT_OF_FRAME,"Cho hình chóp tư giác SABCD. Gọi M, N lần lượt là trung điểm của SA, SD. Phát biểu nào sau đây đúng?"
103,I-11,TN4,0.25,NB,1,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Giá trị nhỏ nhất của hàm số y = x^3 - 24x trên đoạn [2;25] bằng
103,I-12,TN4,0.25,NB,1,C4.B11.1,Khái niệm nguyên hàm,C4,true,,,0.899,,Họ nguyên hàm của hàm số $ f(x) = e^x + x $ là
103,II-1,DS,1,VD,3,C5.B17.1,Phương trình mặt cầu,C5,true,,,0.96,,"Trong không gian với hệ tọa độ Oxyz, cho mặt cầu (S): $ x^2 + y^2 + z^2 + 2x - 6y - 6z + 18 = 0 $ và ba điểm $ A(-1;2;3) $, $ B(0;4;6) $, $ C(-2;1;5) $."
103,II-2,DS,1,VD,3,C6.B19.1,Công thức xác suất toàn phần,C6,true,,,0.712,QUESTION_TF_a_NEEDS_REVIEW,"Một lô hàng có 60% sản phẩm loại I và 40% sản phẩm loại II. Trong các sản phẩm loại I có 90% sản phẩm tốt, trong các sản phẩm loại II có 95% sản phẩm tốt. Một khách hàng chọn ngẫu..."
103,II-3,DS,1,VD,3,C4.B13.1,Tính diện tích hình phẳng,C4,true,,,0.96,,Cho hàm số $F(x)$ là một nguyên hàm của hàm số $f(x)=2\mathrm{e}^{x}$ trên $\mathbb{R}$ thỏa mãn $F(0)=4$.
103,II-4,DS,1,TH,2,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.84,,Cho hàm số $ f(x)=\frac{x^{2}+x+7}{x+2} $
103,III-1,TLN,0.5,VDC,4,C2.B8.1,"Toạ độ phép cộng, trừ, nhân với một số",C2,true,,,0.68,,Hệ thống định vị toàn cầu GPS (Global Positioning System) là một hệ thống cho phép xác định vị trí của một vật thể trong không gian. Giả sử trong không gian với hệ thống Oxyz và đ...
103,III-2,TLN,0.5,VDC,4,C2.B8.1,"Toạ độ phép cộng, trừ, nhân với một số",C2,true,,,0.68,,"Có ba ngôi nhà A, B, C mà khoảng cách giữa từng cặp ngôi nhà đều bằng 4km. Một ngôi nhà thứ tư D ở bên ngoài vùng tam giác ABC, mà góc nhìn D đối với hai ngôi nhà A, B là 120° và ..."
103,III-3,TLN,0.5,VDC,4,,,,false,OUT.TO_HOP_XAC_SUAT_CO_BAN,To hop / xac suat co ban,0.63,OUT_OF_FRAME,"Trong một lớp học có 45 học sinh trong đó có 30 học sinh giới Toán, 25 học sinh giới Ngữ văn và 12 học sinh không giỏi cả hai môn trên. Chọn ngẫu nhiên một học sinh. Tính xác suất..."
103,III-4,TLN,0.5,VDC,4,C4.B12.1,Khái niệm tích phân,C4,true,,,0.96,,"Tại một khu di tích vào ngày lễ hội, tốc độ thay đổi lượng khách tham quan được biểu diễn bởi hàm số $ Q'(t) = 4t^3 - 72t^2 + 288t $, trong đó $ t $ tính bằng giờ $ (0 \leq t \leq..."
103,III-5,TLN,0.5,VDC,4,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,OUT_OF_FRAME,"Cho hình lăng trụ đứng ABC.A'B'C' có đáy ABC là tam giác vuông tại B, AB=1, AA'=2, M là trung điểm CC'. Khoảng cách từ điểm M đến mặt phẳng (A'BC) bằng bao nhiêu (không làm tròn k..."
103,III-6,TLN,0.5,VDC,4,C5.B15.1,"Phương trình đường thẳng (tham số, chính tắc)",C5,true,,,0.807,,"Trong một trò choi điện tử, nhân vật chính phải xuất phát từ vị trí A để nhất vật phẩm ở vị trí M di động trên mặt đất sau đó đến vị trí B (như hình vẽ bên dưới). Chọn hệ tọa độ O..."
104,I-1,TN4,0.25,NB,1,C4.B12.1,Khái niệm tích phân,C4,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Thí sinh trả lời từ câu 1 đến câu 12. Mỗi câu hỏi, thí sinh chỉ chọn một phương án. $$\mathbf{C}\mathbf{a}\mathbf{u}\,\mathbf{1}\,.\,\mathrm{Cho}\,\int_{0}^{\frac{2}{0}}f(x)dx=3\,..."
104,I-2,TN4,0.25,NB,1,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho hình chóp S.ABCD có đấy ABCD là hình chữ nhất tâm I và cạnh bên SA vuông góc với đáy. Khắng định nào sau đây đúng?
104,I-3,TN4,0.25,NB,1,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian Oxyz, đường thẳng d: $ \begin{cases} x = 5 + t \\ y = 7 + 2t \end{cases} $ có một vectơ chi phương là: $ z = 9 + 3t $"
104,I-4,TN4,0.25,NB,1,C3.B9.1,Khoảng biến thiên,C3,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho bảng số liệu sau đây: <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='text-align: center; word-wrap: break-word;'>Nhóm</td><td style='text-align: c...
104,I-5,TN4,0.25,NB,1,C4.B13.1,Tính diện tích hình phẳng,C4,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Diện tích S của hình phẳng giới hạn bởi đồ thị hàm số $y = f(x)$ liên tục trên $[a; b]$, trục hoành và hai đường thẳng $x = a, x = b$ ($a < b$) được cho bởi công thức nào sau đây?"
104,I-6,TN4,0.25,NB,1,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho cấp số công $ (u_{n}) $ có số hàng đầu $ u_{1}=2 $ và công sai d=5. Giá trị của $ u_{4} $ bằng:
104,I-7,TN4,0.25,NB,1,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Với mọi số thực dương $ a, \log_{3}(27a)-\log_{3}a $ bằng:"
104,I-8,TN4,0.25,NB,1,,,,false,OUT.PHUONG_TRINH_BAT_PHUONG_TRINH,Phuong trinh / bat phuong trinh ngoai khung,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Nghiệm của phương trình $ \left(\frac{1}{5}\right)^{x^2-2x-3} = 5^{x+1} $ là:
104,I-9,TN4,0.25,NB,1,C5.B17.1,Phương trình mặt cầu,C5,true,,,0.825,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ trục tọa độ Oxyz, cho mặt cầu (S): $ (x-1)^2 + (y-2)^2 + (z+3)^2 = 9 $. Tọa độ tâm của mặt cầu (S) là:"
104,I-10,TN4,0.25,NB,1,,,,false,OUT.GIOI_HAN,Gioi han,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Cho hàm số $y = \frac{ax + b}{cx + d}$ ($ac \neq 0$, $ad - bc \neq 0$) có bảng biến thiên như dưới đây. Đường tiệm cận đứng của đồ thị hàm số đã cho có phương trình là:"
104,I-11,TN4,0.25,NB,1,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian Oxyz, cho hai vector $ \vec{a}=(-1;0;2) $ và $ \vec{b}=(2;3;2) $. Giá trị của $ \vec{a}\cdot\vec{b} $ bằng:"
104,I-12,TN4,0.25,NB,1,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Cho hình chóp S.ABC có đáy là tam giác vuông cân tại B, SA $ \perp $ (ABC), AB = BC = a, SA = a $ \sqrt{3} $. Tính thể tích V của khối chóp nói trên."
